,Factor 1,Factor 2,Factor 3,Factor 4,Factor 5,Factor 6,Factor 7,Factor 8
Tnxb^Itga8_Itgb1,2.8059436196270054e-40,3.590042798281462e-26,1.5773999770683307e-28,0.02530127610671905,9.922772601490152e-15,0.01407416275159087,7.058383668212324e-31,0.014161540045801885
Tnxb^Itga9_Itgb1,0.015172391295560113,3.643562379127706e-07,0.003428941280203004,4.5856867360622105e-06,0.0001490497997478878,0.07283093378436226,9.68489610352384e-21,0.024614520513023378
Tnxb^Itgav_Itgb3,6.695101221599124e-23,2.1009311251158933e-15,4.140425645082395e-11,0.008279461278972807,5.074027633535211e-13,0.010761894486627475,5.858796783593237e-26,0.007813842797141679
Tnxb^Sdc1,1.8807538980198651e-38,6.965013727506321e-12,2.5813043565135387e-07,0.012580333598741562,9.161406211405755e-10,0.028533843057788083,5.865860048227299e-28,0.032539561921325594
Trf^Adrb2,0.04945755889898226,0.004143728104759543,0.005295431216490125,4.420329065341023e-19,1.0935929127049028e-09,0.011428067555012364,0.03330875052604881,1.75271535233176e-08
Trf^Hfe,0.0523254183251789,0.018254459850098874,0.004257632613433478,5.380733839667056e-10,0.0005764788022562671,0.043684066839170935,0.11497491709555628,0.01959080273398246
Trf^Ldlr,0.015171817082220526,0.0020752173064705467,3.9685740296222985e-08,0.006913450667305234,0.007616416712293385,0.009884655881669724,0.027572248766467498,0.017899224421066603
Trf^Tfrc,0.009129388068668804,1.6802331259361169e-15,6.762088303793954e-13,0.03473671465504171,2.4073778676043086e-07,0.0035260605065148744,0.006929881783184706,7.930251151656032e-17
Txlna^Stx1a,1.550946305454968e-62,0.004092312343435602,0.003000730151879177,0.0011710512552576449,3.9753184021952906e-06,0.0015682912210042595,0.0026153685833940105,0.00012154136574932631
Txlna^Stx3,0.006891143075052542,0.02907232156012743,0.024409269032780293,5.5449909513165155e-08,0.010261736045507163,0.012617045238809091,0.020912073621837366,0.006178368277205289
Txlna^Stx4a,0.02700803860810751,0.03353098791983514,0.020313292157998195,0.03812465867428878,0.035774820106253324,0.022969774090174654,0.03308468214662879,0.020981491535781032
Vcam1^Itga4_Itgb1,0.0445751578852668,0.002073071676457084,1.2235237270930253e-20,2.3773679651951213e-06,0.0014348608586297962,0.010724733635996244,0.00011494726327819042,1.5113389058506843e-06
Vcam1^Itga9_Itgb1,0.0223995250847736,0.030402349686055614,5.80291580021846e-05,4.250405934607701e-08,0.02455978188901056,0.05155348182667324,0.022120685773631247,0.011877652331004379
Vcan^Cd44,0.016310285391687822,1.0107817513904164e-16,7.5330512291573e-12,1.092838645093699e-12,5.834527712850092e-09,0.04786920955185522,4.897253783680226e-19,1.009688691941382e-05
Vcan^Egfr,0.0009247618261981636,4.92087381234318e-27,1.3260563512110555e-32,1.0521615947400162e-22,1.943258816862208e-12,0.008741013252490685,1.3478260381243569e-30,0.030065457665424525
Vcan^Itga4,0.014648997655041643,1.5223699317741997e-34,8.278946296207684e-33,6.900050824027089e-23,4.617308865246115e-19,0.016524549239401592,7.38259056922599e-48,9.859360228455858e-22
Vcan^Itgb1,5.603104286892639e-09,4.1114848347086716e-17,0.0018407718556279632,0.0026265523963086607,3.6468183639488436e-08,0.15053795734939548,2.6325590719368126e-10,0.012233775704268647
Vcan^Tlr2,0.01737055475989216,8.900035641440781e-28,5.001494225836612e-23,1.040398300149892e-30,8.929698963501568e-16,0.026046808902874422,2.671813847811854e-40,7.944882878226554e-13
Vcl^Itgb5,0.04861008644011663,0.011986474119548675,0.02758391808947951,0.06109935492280167,0.06985207516227841,8.448450765384282e-06,4.474406452859474e-06,0.07455577244291198
Vegfa^Cd44,0.016625604620736822,4.800606877512658e-25,0.011507031183850451,0.006182056831320951,8.410085813368356e-05,0.009538470022260253,2.8504599664082925e-33,0.007326511662203816
Vegfa^Egfr,0.0012191697796011978,2.1348394385085772e-26,2.373453166428888e-20,3.325439777852862e-17,0.00021694100731352105,1.820499557772559e-05,3.396256289533173e-37,0.024060740255215495
Vegfa^Flt1_Kdr,1.5348505017249824e-22,1.500777314091212e-27,0.060503385107487276,0.0010560367430609077,1.5178429505831337e-08,6.139352341848331e-06,8.225863712215961e-35,0.00023770735894419642
Vegfa^Gpc1,7.852749149556606e-23,1.3944187640178598e-30,5.38966536501615e-06,0.050551688245497654,7.10771284325332e-08,0.0008650260429996288,2.0583132104121034e-25,4.20757328505937e-08
Vegfa^Itga9,0.010217357210086932,7.918255903252235e-24,0.018746634084390115,0.002530561311545732,0.00019882583194583839,0.004536583788190107,2.1781399748321184e-30,0.021492440079065995
Vegfa^Itgav,0.00877226241610453,8.292600048784847e-24,0.00903305329115206,0.016893050315070317,0.00010714935263456677,0.004445623913718028,2.6256735118113834e-26,0.024534114822745055
Vegfa^Itgb1,0.01654156796824498,1.7090711238028674e-26,0.06205120588628444,0.03407316498314972,0.00014506308926351107,0.005968941697088579,2.4820245874258744e-29,0.04363837226965281
Vegfa^Itgb3,4.208152581744736e-29,9.423180465652302e-27,0.0014495360842090186,0.004151730017279657,6.582231122282528e-10,0.0005504537277136901,3.6291225024994125e-29,0.002791913771586928
Vegfa^Nrp1,0.015133247203516604,5.251300374756919e-26,0.07406030683244166,0.013342856414350072,0.00015050044438323558,0.002633335251101457,3.236313369009893e-31,0.038056436092646674
Vegfa^Nrp2,0.009985277024160608,9.341552324930298e-28,0.04136408936317937,0.002051318610673271,2.0604112023377715e-09,0.0026092037044771425,6.623471661300087e-35,5.077741870268351e-07
Vegfa^Ret,0.0001509231452974163,1.636085085715667e-14,0.0006285507391240655,1.9528996684987918e-11,7.114974667710705e-05,1.0429025847009997e-09,8.855479087643315e-39,0.007957040751242532
Vegfa^Sirpa,0.022123611420402894,1.43796804542169e-26,0.008589373621255052,2.82472703577452e-13,0.00020257244318351025,0.007234119182600986,7.988783970650793e-33,0.01942391955631906
Vegfa^Tyro3,4.699515864446469e-16,2.3341452998723367e-22,0.001555093431922651,3.4664064786130525e-15,0.00011308776906467065,5.3973893787547266e-09,4.4750955179135297e-36,0.006850427922873762
Vegfb^Adrb2,0.04601965515941937,0.0010900430027477076,0.019289016914094705,1.3904313898923977e-05,0.000796520477005771,8.441385952648043e-05,0.003925844563465397,0.002383665430074353
Vegfb^Flt1_Kdr,2.6606432861113534e-26,0.018282541624611123,0.11707825670509653,0.0023994604839704965,3.684718305855014e-08,4.2045349770162553e-10,0.0188800552167181,1.6599100047372832e-06
Vegfb^Nrp1,0.041043002648033115,0.017660018689437885,0.1476929502160121,0.0334356486298263,0.018298390105009874,4.7343193225848705e-06,0.02582352532633862,0.0726842790185601
Vegfb^Ret,6.783139133353766e-13,9.285683530577834e-15,0.00014421478458315806,5.578551584830917e-11,0.005712807756507584,2.136131320852183e-09,0.00035623515739045987,0.014070450124634695
Vegfc^Ccbe1,1.8730121288834044e-38,9.547987228877264e-14,1.742327199525103e-30,1.0182612723481715e-14,0.014967579509908149,0.00014907130812355997,3.422302695365997e-30,0.010784153919784623
Vegfc^Flt1,1.9637120240008335e-27,0.05398966541182024,0.027820841953673618,2.089480836700598e-06,3.5655901392340445e-16,0.02336197253504248,3.941775114749542e-28,6.519658476749914e-16
Vegfc^Flt4_Kdr,1.2133334066256352e-42,0.03040228880470618,0.01460665798430577,0.00016339740038075182,2.010281073375367e-15,0.013909495627154862,7.454020594840908e-26,9.308673437965794e-15
Vegfc^Itga9,0.011930861584470166,0.020603709821730015,0.0006575584542345291,4.041941444883353e-07,0.02164549333980989,0.024775066616703565,5.1781108231036226e-23,0.0012136659546537897
Vegfc^Itgb1,0.011259153358499991,0.06679060139845067,0.005417640268557603,0.02751529373211789,0.04302250562242808,0.06801551892117366,2.8886618444522095e-20,0.0012127976671476933
Vegfc^Lyve1,0.03521885641161084,0.019981288028768925,0.0014698041558473883,8.909633002198149e-24,0.0005701525983577946,0.014250884816036776,8.451105298282684e-35,2.648013379034704e-22
Vegfc^Nrp2,0.012575806347887988,0.03657227182310583,0.016062843121865053,2.7377810847718022e-05,4.952416982473578e-09,0.02042937484045101,7.394973744887142e-29,4.923660371786743e-16
Vim^Cd44,0.12840850357843692,0.03019166580609442,0.017048245523349756,0.023610694747387508,0.027793327081110833,0.0363214323524582,0.024823052402386005,0.013504707487858186
Vtn^Cd47,0.011649309594529719,4.87501199194595e-19,0.029677941034464413,0.014850646685725695,0.0030345322968622947,2.248176331847626e-36,1.842479215187294e-30,0.023762933341207142
Vtn^Itga2b_Itgb3,4.9844877581991474e-49,7.174774342132686e-38,3.836581455092623e-24,1.2799425546992053e-15,1.0742634578641338e-05,8.640846836221676e-27,3.1445608880816305e-48,0.00013401541639926622
Vtn^Itga3,2.0650404697382042e-44,2.756619677968231e-22,0.003245826512738415,0.003458458427927667,1.4712715752174671e-06,2.862435001174825e-34,3.281474778212707e-34,0.00043212153626816734
Vtn^Itga5,0.005635846220526844,5.245432717832503e-21,0.019790721728834126,0.006204570024586069,0.0012452219943715932,4.76329775719343e-38,3.9731645207210685e-34,0.012825589191831618
Vtn^Itga8_Itgb1,8.385984645524054e-47,7.591243634768332e-29,2.989894540550538e-20,0.012549142393283017,1.4746001580511692e-08,6.940091645964695e-32,3.19660551964056e-33,0.005693209910115734
Vtn^Itgav_Itgb1,0.006512653652504263,2.6068271771679532e-23,0.006324633753458278,0.013104934683210091,0.00111797251324162,3.044831962222767e-35,1.278279777854399e-32,0.01556409643515374
Vtn^Itgav_Itgb3,3.122902580751199e-06,1.8396214901301843e-22,3.7036271843651027e-10,0.0035325089984314553,1.6487947876325788e-10,9.67461805228172e-30,2.20952984335848e-28,0.0012344196894037809
Vtn^Itgav_Itgb5,0.006636950191390832,8.429467450201395e-24,0.0030993397589820907,0.013602029145406395,0.0009902690027910398,8.990454752516296e-35,7.848376275558118e-34,0.015462419459926265
Vtn^Kdr,9.291826617399164e-05,6.024149708589389e-19,0.040775490871678526,0.0012257389293148842,3.8758978697823195e-07,6.319649979509805e-41,5.561695652699984e-36,0.00010876794617077087
Vtn^Plaur,0.005319084946521594,6.647495200142938e-17,0.011346823082637798,1.441428194891855e-07,0.0001006301681270587,1.908307903562709e-39,8.598186276409848e-36,0.0022432259965211184
Vwf^Itga2b_Itgb3,2.48342828654403e-64,0.0009574894732625938,5.118363093910608e-12,1.340051459411479e-34,1.480235824834375e-08,0.00016354205452090957,0.0004167131150818793,2.273923351093199e-06
Vwf^Itga4,0.035200498806459424,0.005628354440073629,4.0333975816230014e-20,1.9364263067033187e-08,0.007012772280397259,8.880003387088926e-27,1.371814739765843e-14,4.673116589466361e-24
Vwf^Itga9,0.021574353388597322,0.048917294444848804,1.688864605166237e-05,1.4752429472490742e-06,0.04135801135018385,6.692165170116089e-08,0.006124263745418635,3.320058416490099e-12
Vwf^Itgav_Itgb3,1.1419783257750912e-36,0.003732570948343339,6.039823171958894e-12,0.008567101523903123,0.005437372003547922,5.762805709617256e-14,0.0009507359691659011,2.8397118887460237e-12
Vwf^Itgb1,0.02620959684252733,0.151424745629441,4.830460837698099e-05,0.05556761012482015,0.0839854293020635,5.286840600791184e-07,0.012976593994637653,8.656216751045882e-11
Vwf^Lrp1,0.027209753808499448,0.005294980466214897,3.1227566265811995e-20,0.011816847941980917,0.13347778861314785,8.864007719753951e-14,0.0005825808898066018,6.170440391607596e-13
Vwf^Scara5,9.679974202161029e-50,9.276838437788303e-11,5.60951028107599e-23,5.912734617063709e-18,0.054275489606257686,1.6840701885982964e-20,1.2448465453209638e-06,2.1094450826720096e-08
Vwf^Sirpa,0.05917577523853812,0.029327909236497092,3.100793121741937e-11,5.423822722431906e-16,0.04389666050146703,1.5398319400953011e-18,0.00011832123197614869,3.3379805741424054e-15
Wnt11^Fzd2,1.080728645691274e-52,3.372386517296626e-05,8.782096829624716e-24,0.005082942910890829,0.00023134587901248434,0.004832605798646858,1.7647164418299995e-30,0.010817375570813371
Wnt11^Fzd3,6.496564286345534e-59,0.0003668376641889306,5.777548405417592e-06,0.0051266790784557075,1.5346657975132024e-11,0.0037028909377528544,2.9303268373498037e-25,5.053108836090734e-10
Wnt11^Fzd4,4.51825824360334e-50,0.003543401279458178,0.005149171083258194,0.001004598512656837,9.946164408986114e-06,0.017716702852341334,1.4682213877777564e-29,0.0029462581558268278
Wnt11^Fzd5,1.7313133118042803e-54,1.4080974762662072e-21,1.8845451079570573e-17,0.0034702160130468725,3.952471005434168e-11,0.00040260429852589805,3.437256310240479e-29,3.49610562721966e-13
Wnt11^Fzd6,2.2527413855553874e-50,0.003965633056554114,0.007615148469838702,0.0001562949105454173,9.266487687115659e-15,0.013189383753877685,5.152543917579048e-31,2.894224080927195e-22
Wnt11^Fzd7,2.8223064682094312e-36,0.0004210499231585512,5.082220672975718e-15,0.003783543652706273,0.0004257669969056687,0.005903429167391393,9.162812371914185e-30,0.010877254141964728
Wnt11^Fzd8,1.623685867736872e-11,0.0007125493839210471,0.0014781406947293268,0.0016810858337031884,6.025222507614938e-08,0.0034414164957555374,1.9937897670770148e-31,3.29916604383635e-13
Wnt2^Fzd1_Lrp5,4.1589035715586596e-51,0.002677332232816818,1.8310140384318523e-16,1.7355834922567815e-05,0.006376368812261328,0.0007898366367473836,3.6454762472817255e-18,2.5160716770224054e-09
Wnt2^Fzd1_Lrp6,1.0428645936608849e-51,0.0025506710584830405,1.1951366359317216e-16,3.675158359692596e-06,0.007457429336813457,0.0007676090109694231,8.958428686264755e-19,3.7611490527833e-10
Wnt2^Fzd2_Lrp5,6.456774961428599e-49,0.00019649776593368598,7.101117466536827e-25,0.0016386068359110454,0.005875572151117712,5.829954342580957e-05,1.9150078256202475e-20,2.328954939165881e-10
Wnt2^Fzd2_Lrp6,3.5544151853368403e-48,0.00014348981357353277,1.6039064712725185e-23,0.002093813455750177,0.006837335289478845,1.0297551278346948e-05,1.0491936746651292e-20,2.5929793203046424e-11
Wnt2^Fzd3_Lrp5,7.347037237091564e-56,0.001846257075444399,6.97561926737556e-14,0.000885553874713492,6.650372358372194e-08,9.594674957915903e-05,5.693629027431203e-16,1.6708397415329942e-20
Wnt2^Fzd3_Lrp6,2.9456569604570393e-52,0.001872304643245477,1.46374602224836e-13,0.0016172838924511537,2.3491268508090404e-06,3.303059948832949e-05,1.8714227104390213e-16,2.950195436068873e-22
Wnt2^Fzd4_Lrp5,1.1375725156970192e-46,0.009757570925302585,1.403672634187776e-10,0.0009185693843419366,0.002366315265817897,0.0012968935952256358,2.1777532259090878e-14,1.8588211724703836e-09
Wnt2^Fzd4_Lrp6,7.882882232706381e-46,0.010665535073585948,2.010072445608134e-10,0.0008949579078279548,0.0031182536555034836,0.0014007903575887761,3.5711517526491244e-15,5.718203687099436e-11
Wnt2^Fzd5_Lrp5,1.93812210907945e-41,0.00011983566490934486,3.1806532509391685e-21,0.0017868367095774805,2.599340618204154e-05,7.569540237889294e-09,1.4753779412603226e-20,1.6007269409094922e-15
Wnt2^Fzd5_Lrp6,3.692255770044147e-42,0.0001335333106588289,4.496690504004959e-20,0.002029195486310068,2.6525659673390594e-05,7.429690816555757e-09,1.7357486807806624e-20,1.2498798152112861e-16
Wnt2^Fzd6_Lrp5,5.875692469946933e-49,0.010857111816133466,2.285118499534633e-09,2.0427403607417592e-13,7.260421050300522e-19,0.001495337603827704,1.196111885611523e-17,2.3462999591987635e-23
Wnt2^Fzd6_Lrp6,1.061848933393119e-47,0.011893714020291418,2.9593978750341395e-09,9.995249428455874e-13,3.7553903648363913e-19,0.0015843315546112723,8.682239275817634e-18,1.4200901455080137e-23
Wnt2^Fzd7_Lrp5,1.662967721817784e-36,0.002358713930212964,2.6410643625519768e-18,0.0019279410411144294,0.006093311617816252,0.0002628011525381265,3.4045286761756098e-18,1.6656485031955083e-11
Wnt2^Fzd7_Lrp6,9.966875750397608e-38,0.002292985272829504,1.1147367576415759e-18,0.002410808001437745,0.007127038201934127,0.00010782789034911503,1.3204158062694986e-18,1.8379717192615297e-12
Wnt2^Fzd8_Lrp5,2.5630300322616785e-05,0.0023983479277641787,1.367209253565228e-10,4.788150178215282e-09,4.26476689670555e-12,0.0002774883986981082,4.156473403998746e-18,4.214676505394249e-27
Wnt2^Fzd8_Lrp6,4.8727975865010297e-05,0.0022065025112686307,5.7045437717773926e-11,3.98482191829723e-07,9.063137654202294e-11,0.0002549946340753413,8.29218000011691e-18,6.228613898441155e-27
Wnt5a^Adrb2,0.005734888931007392,1.117622208881531e-36,0.0008950050794741929,1.9731635160209804e-23,5.502736101686512e-14,0.009479960397572892,1.4137147428907532e-37,3.7533742520445155e-17
Wnt5a^Antxr1,6.457355127570211e-48,5.7726048732866176e-33,4.83655231024996e-21,2.748494288771995e-07,6.65316755947626e-10,0.00029695374535408415,2.3071345474432615e-38,0.01624181671534959
Wnt5a^Fzd1,6.389838861858178e-38,7.026809265021106e-30,0.002350507727810512,5.092934021720679e-10,4.099710153661103e-09,0.0015731866022296024,1.8681440266379574e-31,0.011632365309367806
Wnt5a^Fzd2,3.795324393985381e-40,6.06188222451768e-29,1.7783264688980807e-08,0.0028244605988500685,8.464413375034889e-10,0.001575020082635327,1.574464011467181e-31,0.009857650057220361
Wnt5a^Fzd3,3.277776557362502e-58,2.366962154572116e-36,0.0008134579695999835,0.004225888902547328,1.678218396028838e-09,0.001283696335621784,5.822415454868688e-25,4.1380454752376006e-08
Wnt5a^Fzd4,4.67911805315517e-47,2.3911867580088864e-36,0.01110642717091463,0.0021175617642686688,7.895284311553732e-10,0.006466178781037083,1.4992687665618321e-34,0.006123318057200683
Wnt5a^Fzd5,1.423954676047538e-55,3.3735508584430346e-34,1.1020738162469986e-10,0.0037774393447168805,9.11434589330798e-12,0.00014548111504089512,9.268534504108175e-26,1.1784080643920886e-08
Wnt5a^Fzd6,1.8835372155470872e-47,2.5535830626365495e-37,0.011858350680501685,0.0043210254722701276,5.148722295765925e-13,0.0025123507876082113,1.4027295180486325e-32,2.5615873771866276e-12
Wnt5a^Fzd7,3.1751835325098117e-34,3.0713522109096142e-30,2.6836550940392773e-05,0.0038150467878213527,4.263395739434332e-09,0.0027355996674693532,9.70670251992417e-31,0.009504038187675768
Wnt5a^Fzd8,9.150730095061937e-12,1.1885592942580253e-38,0.004585304353007094,0.001530295509761107,4.340547150463286e-08,0.0014665255358883565,5.406150648900315e-37,1.4563384643418582e-07
