"gene_celltype","module","celltype","gene","kME","is_hub"
"Nppa_EndocardialCells","brown","EndocardialCells","Nppa",0.695639542145225,FALSE
"Nppb_EndocardialCells","saddlebrown","EndocardialCells","Nppb",0.429321011143899,FALSE
"Npr1_EndocardialCells","turquoise","EndocardialCells","Npr1",0.737674978374714,TRUE
"Npr2_EndocardialCells","blue","EndocardialCells","Npr2",0.598577969516683,FALSE
"Npr3_EndocardialCells","brown","EndocardialCells","Npr3",0.935438617735889,TRUE
"Nprl2_EndocardialCells","darkred","EndocardialCells","Nprl2",0.517482405731298,FALSE
"Npy1r_EndocardialCells","steelblue","EndocardialCells","Npy1r",0.305136358290994,FALSE
"Nqo1_EndocardialCells","violet","EndocardialCells","Nqo1",0.572917175195942,TRUE
"Nr1d1_EndocardialCells","pink","EndocardialCells","Nr1d1",0.221601091263958,FALSE
"Nr1d2_EndocardialCells","blue","EndocardialCells","Nr1d2",0.504096086382357,FALSE
"Nr1h3_EndocardialCells","red","EndocardialCells","Nr1h3",0.65009406209845,FALSE
"Nr2c1_EndocardialCells","blue","EndocardialCells","Nr2c1",0.621547152436627,FALSE
"Nr2c2_EndocardialCells","lightgreen","EndocardialCells","Nr2c2",0.255648067070202,FALSE
"Nr2c2ap_EndocardialCells","purple","EndocardialCells","Nr2c2ap",0.530087908855764,FALSE
"Nr2f1_EndocardialCells","brown","EndocardialCells","Nr2f1",0.622126707896038,FALSE
"Nr2f6_EndocardialCells","purple","EndocardialCells","Nr2f6",0.673709112896523,FALSE
"Nr3c2_EndocardialCells","darkturquoise","EndocardialCells","Nr3c2",0.148133933528576,FALSE
"Nr6a1_EndocardialCells","lightyellow","EndocardialCells","Nr6a1",0.318249075549679,FALSE
"Nradd_EndocardialCells","darkred","EndocardialCells","Nradd",0.857021743753602,TRUE
"Nrbp1_EndocardialCells","blue","EndocardialCells","Nrbp1",0.299736269718875,FALSE
"Nrbp2_EndocardialCells","blue","EndocardialCells","Nrbp2",0.599004047802577,FALSE
"Nrf1_EndocardialCells","red","EndocardialCells","Nrf1",0.708853809948529,TRUE
"Nrg1_EndocardialCells","pink","EndocardialCells","Nrg1",0.340220820386836,FALSE
"Nrk_EndocardialCells","sienna3","EndocardialCells","Nrk",0.348921040773876,FALSE
"Nrm_EndocardialCells","saddlebrown","EndocardialCells","Nrm",0.528534044934599,TRUE
"Nrn1l_EndocardialCells","steelblue","EndocardialCells","Nrn1l",0.367058689304296,FALSE
"Nrp_EndocardialCells","lightgreen","EndocardialCells","Nrp",0.351478253994152,FALSE
"Nrp1_EndocardialCells","brown","EndocardialCells","Nrp1",0.550721740569223,FALSE
"Nrxn1_EndocardialCells","darkorange","EndocardialCells","Nrxn1",0.275354852089253,FALSE
"Nrxn2_EndocardialCells","blue","EndocardialCells","Nrxn2",0.451687250401723,FALSE
"Nrxn3_EndocardialCells","darkred","EndocardialCells","Nrxn3",0.637609604923232,FALSE
"Nsf_EndocardialCells","pink","EndocardialCells","Nsf",0.391776396782763,FALSE
"Nsg1_EndocardialCells","red","EndocardialCells","Nsg1",0.685292171147713,FALSE
"Nsmaf_EndocardialCells","darkred","EndocardialCells","Nsmaf",0.427816262600815,FALSE
"Nsmce4a_EndocardialCells","lightgreen","EndocardialCells","Nsmce4a",0.394850466527132,FALSE
"Nt5c2_EndocardialCells","blue","EndocardialCells","Nt5c2",0.3829089723776,FALSE
"Nt5c3_EndocardialCells","lightgreen","EndocardialCells","Nt5c3",0.669335053232305,TRUE
"Nt5c3l_EndocardialCells","red","EndocardialCells","Nt5c3l",0.507421525388944,FALSE
"Nt5dc1_EndocardialCells","blue","EndocardialCells","Nt5dc1",0.334996312168513,FALSE
"Nt5dc2_EndocardialCells","cyan","EndocardialCells","Nt5dc2",0.317012177311207,FALSE
"Nt5dc3_EndocardialCells","green","EndocardialCells","Nt5dc3",0.4319561686388,FALSE
"Nt5e_EndocardialCells","pink","EndocardialCells","Nt5e",0.309761463746904,FALSE
"Ntm_EndocardialCells","paleturquoise","EndocardialCells","Ntm",0.105425557076654,FALSE
"Ntn1_EndocardialCells","brown","EndocardialCells","Ntn1",0.425522037629137,FALSE
"Ntpcr_EndocardialCells","yellow","EndocardialCells","Ntpcr",0.368623317979872,FALSE
"Nts_EndocardialCells","red","EndocardialCells","Nts",0.744015989994698,TRUE
"Nudcd3_EndocardialCells","purple","EndocardialCells","Nudcd3",0.775383626317642,TRUE
"Nudt1_EndocardialCells","green","EndocardialCells","Nudt1",0.292257799916178,FALSE
"Nudt11_EndocardialCells","turquoise","EndocardialCells","Nudt11",0.110082151153368,FALSE
"Nudt13_EndocardialCells","cyan","EndocardialCells","Nudt13",0.481707484895079,FALSE
"Nudt14_EndocardialCells","yellow","EndocardialCells","Nudt14",0.264947282249824,FALSE
"Nudt15_EndocardialCells","purple","EndocardialCells","Nudt15",0.481354070323862,FALSE
"Nudt16l1_EndocardialCells","darkgreen","EndocardialCells","Nudt16l1",0.440849167086724,FALSE
"Nudt6_EndocardialCells","blue","EndocardialCells","Nudt6",0.662993412240151,FALSE
"Nudt8_EndocardialCells","blue","EndocardialCells","Nudt8",0.560722602960376,FALSE
"Nudt9_EndocardialCells","purple","EndocardialCells","Nudt9",0.501154124512898,FALSE
"Numbl_EndocardialCells","blue","EndocardialCells","Numbl",0.689314633075867,FALSE
"Nup107_EndocardialCells","yellow","EndocardialCells","Nup107",0.304800867688236,FALSE
"Nup133_EndocardialCells","red","EndocardialCells","Nup133",0.774764595741801,TRUE
"Nup153_EndocardialCells","red","EndocardialCells","Nup153",0.681479055110644,FALSE
"Nup210l_EndocardialCells","midnightblue","EndocardialCells","Nup210l",0.239696577184783,FALSE
"Nup35_EndocardialCells","lightgreen","EndocardialCells","Nup35",0.461644999769306,FALSE
"Nup43_EndocardialCells","midnightblue","EndocardialCells","Nup43",0.433480125940164,FALSE
"Nup54_EndocardialCells","blue","EndocardialCells","Nup54",0.628350733388695,FALSE
"Nup62_EndocardialCells","blue","EndocardialCells","Nup62",0.484261243218211,FALSE
"Nup88_EndocardialCells","lightgreen","EndocardialCells","Nup88",0.289535443203398,FALSE
"Nupl2_EndocardialCells","pink","EndocardialCells","Nupl2",0.26976601918444,FALSE
"Nupr1_EndocardialCells","green","EndocardialCells","Nupr1",0.255022498806847,FALSE
"Nus1_EndocardialCells","red","EndocardialCells","Nus1",0.304867326361891,FALSE
"Nvl_EndocardialCells","black","EndocardialCells","Nvl",0.563220100638654,FALSE
"Nxf1_EndocardialCells","darkred","EndocardialCells","Nxf1",0.439003102727261,FALSE
"Nxn_EndocardialCells","turquoise","EndocardialCells","Nxn",0.610010320750836,FALSE
"Nynrin_EndocardialCells","blue","EndocardialCells","Nynrin",0.677880433505043,FALSE
"Oaf_EndocardialCells","blue","EndocardialCells","Oaf",0.444783099722232,FALSE
"Oasl2_EndocardialCells","red","EndocardialCells","Oasl2",0.511363733384363,FALSE
"Oat_EndocardialCells","lightgreen","EndocardialCells","Oat",0.338493503867857,FALSE
"Obfc1_EndocardialCells","pink","EndocardialCells","Obfc1",0.2527118952482,FALSE
"Obfc2a_EndocardialCells","purple","EndocardialCells","Obfc2a",0.702032036928669,TRUE
"Obfc2b_EndocardialCells","darkred","EndocardialCells","Obfc2b",0.763541270015393,TRUE
"Obscn_EndocardialCells","red","EndocardialCells","Obscn",0.565116452537578,FALSE
"Ociad1_EndocardialCells","lightgreen","EndocardialCells","Ociad1",0.191333720169901,FALSE
"Ocrl_EndocardialCells","blue","EndocardialCells","Ocrl",0.422235403286303,FALSE
"Odf3b_EndocardialCells","cyan","EndocardialCells","Odf3b",0.511152253133154,FALSE
"Ogfod2_EndocardialCells","yellow","EndocardialCells","Ogfod2",0.411793450329504,FALSE
"Ogfrl1_EndocardialCells","darkred","EndocardialCells","Ogfrl1",0.549872709417485,FALSE
"Ogn_EndocardialCells","lightyellow","EndocardialCells","Ogn",-0.0481703024685436,FALSE
"Ola1_EndocardialCells","sienna3","EndocardialCells","Ola1",0.276595069470837,FALSE
"Olfml2a_EndocardialCells","midnightblue","EndocardialCells","Olfml2a",0.237377412339628,FALSE
"Olfml2b_EndocardialCells","blue","EndocardialCells","Olfml2b",0.478844142369652,FALSE
"Olfr1034_EndocardialCells","yellow","EndocardialCells","Olfr1034",0.216219953394303,FALSE
"Olfr212_EndocardialCells","darkorange","EndocardialCells","Olfr212",0.212701648702196,FALSE
"Olfr558_EndocardialCells","saddlebrown","EndocardialCells","Olfr558",0.269991855085784,FALSE
"Olr1_EndocardialCells","green","EndocardialCells","Olr1",0.159928311912821,FALSE
"Oma1_EndocardialCells","blue","EndocardialCells","Oma1",0.486896762685089,FALSE
"Opa1_EndocardialCells","blue","EndocardialCells","Opa1",0.503899933982026,FALSE
"Opa3_EndocardialCells","green","EndocardialCells","Opa3",0.315636748896735,FALSE
"Oplah_EndocardialCells","red","EndocardialCells","Oplah",0.474471084518196,FALSE
"Opn3_EndocardialCells","steelblue","EndocardialCells","Opn3",0.359442965127117,FALSE
"Optn_EndocardialCells","pink","EndocardialCells","Optn",0.184466890586817,FALSE
"Orai1_EndocardialCells","blue","EndocardialCells","Orai1",0.41307495896506,FALSE
"Orai2_EndocardialCells","red","EndocardialCells","Orai2",0.654293850436223,FALSE
"Orai3_EndocardialCells","blue","EndocardialCells","Orai3",0.56858519994664,FALSE
"Oraov1_EndocardialCells","turquoise","EndocardialCells","Oraov1",0.297523186294684,FALSE
"Orc2_EndocardialCells","turquoise","EndocardialCells","Orc2",0.286292653446326,FALSE
"Orc3_EndocardialCells","pink","EndocardialCells","Orc3",0.409758118150913,FALSE
"Orc4_EndocardialCells","blue","EndocardialCells","Orc4",0.502410311113164,FALSE
"Orc5_EndocardialCells","cyan","EndocardialCells","Orc5",0.411991234693168,FALSE
"Orc6_EndocardialCells","greenyellow","EndocardialCells","Orc6",0.537035255348429,FALSE
"Ormdl1_EndocardialCells","blue","EndocardialCells","Ormdl1",0.539446330083533,FALSE
"Ormdl3_EndocardialCells","blue","EndocardialCells","Ormdl3",0.688686307306538,FALSE
"Osbp_EndocardialCells","turquoise","EndocardialCells","Osbp",0.290146553412776,FALSE
"Osbpl10_EndocardialCells","green","EndocardialCells","Osbpl10",0.224760843854457,FALSE
"Osbpl11_EndocardialCells","red","EndocardialCells","Osbpl11",0.580664289884783,FALSE
"Osbpl1a_EndocardialCells","red","EndocardialCells","Osbpl1a",0.684381783337181,FALSE
"Osbpl3_EndocardialCells","greenyellow","EndocardialCells","Osbpl3",0.234743232944154,FALSE
"Osbpl7_EndocardialCells","grey60","EndocardialCells","Osbpl7",0.418775961110731,FALSE
"Osbpl9_EndocardialCells","purple","EndocardialCells","Osbpl9",0.21286767308029,FALSE
"Oscp1_EndocardialCells","red","EndocardialCells","Oscp1",0.388648342533786,FALSE
"Osgepl1_EndocardialCells","pink","EndocardialCells","Osgepl1",0.453473741454811,FALSE
"Osgin1_EndocardialCells","blue","EndocardialCells","Osgin1",0.686565697179608,FALSE
"Osr1_EndocardialCells","lightyellow","EndocardialCells","Osr1",0.136430893948983,FALSE
"Otogl_EndocardialCells","yellow","EndocardialCells","Otogl",0.345405017872212,FALSE
"Otub1_EndocardialCells","black","EndocardialCells","Otub1",0.605800990222844,FALSE
"Otud4_EndocardialCells","blue","EndocardialCells","Otud4",0.590979057844249,FALSE
"Otud5_EndocardialCells","midnightblue","EndocardialCells","Otud5",0.385395240467782,FALSE
"Otud6b_EndocardialCells","blue","EndocardialCells","Otud6b",0.685054622584086,FALSE
"Ovgp1_EndocardialCells","paleturquoise","EndocardialCells","Ovgp1",0.410433145059344,FALSE
"Oxr1_EndocardialCells","red","EndocardialCells","Oxr1",0.295347840407219,FALSE
"Oxsm_EndocardialCells","darkred","EndocardialCells","Oxsm",0.491533968465074,FALSE
"P2rx4_EndocardialCells","red","EndocardialCells","P2rx4",0.717603041499265,TRUE
"P2rx7_EndocardialCells","turquoise","EndocardialCells","P2rx7",0.223876274905824,FALSE
"P2ry1_EndocardialCells","white","EndocardialCells","P2ry1",0.108261387644896,FALSE
"P2ry12_EndocardialCells","pink","EndocardialCells","P2ry12",0.553606437917971,FALSE
"P2ry2_EndocardialCells","purple","EndocardialCells","P2ry2",0.638700305778075,FALSE
"P2ry6_EndocardialCells","red","EndocardialCells","P2ry6",0.493844502348899,FALSE
"P4ha2_EndocardialCells","blue","EndocardialCells","P4ha2",0.229362498254269,FALSE
"P4hb_EndocardialCells","black","EndocardialCells","P4hb",0.618345828157765,FALSE
"P4htm_EndocardialCells","blue","EndocardialCells","P4htm",0.660219271435623,FALSE
"Pabpc1_EndocardialCells","blue","EndocardialCells","Pabpc1",0.323404561280136,FALSE
"Pabpc1l_EndocardialCells","purple","EndocardialCells","Pabpc1l",0.659865943636808,FALSE
"Pabpc4_EndocardialCells","blue","EndocardialCells","Pabpc4",0.505921363155772,FALSE
"Pacs2_EndocardialCells","cyan","EndocardialCells","Pacs2",0.654485561745075,TRUE
"Paf1_EndocardialCells","purple","EndocardialCells","Paf1",0.489107520063193,FALSE
"Pafah2_EndocardialCells","purple","EndocardialCells","Pafah2",0.707134678854114,TRUE
"Paip1_EndocardialCells","lightgreen","EndocardialCells","Paip1",0.529060506185556,FALSE
"Paip2b_EndocardialCells","blue","EndocardialCells","Paip2b",0.535655012476703,FALSE
"Pak2_EndocardialCells","blue","EndocardialCells","Pak2",0.445144527292499,FALSE
"Pak4_EndocardialCells","blue","EndocardialCells","Pak4",0.591338990314737,FALSE
"Palb2_EndocardialCells","darkred","EndocardialCells","Palb2",0.461800475204471,FALSE
"Palld_EndocardialCells","lightgreen","EndocardialCells","Palld",0.48040391393599,FALSE
"Palm_EndocardialCells","brown","EndocardialCells","Palm",0.804791752479962,TRUE
"Pam_EndocardialCells","royalblue","EndocardialCells","Pam",0.736385784385068,FALSE
"Pamr1_EndocardialCells","darkorange","EndocardialCells","Pamr1",0.23618381904617,FALSE
"Pan2_EndocardialCells","red","EndocardialCells","Pan2",0.750211402418034,TRUE
"Pank1_EndocardialCells","purple","EndocardialCells","Pank1",0.482815946215827,FALSE
"Pank2_EndocardialCells","red","EndocardialCells","Pank2",0.545402222836634,FALSE
"Panx1_EndocardialCells","pink","EndocardialCells","Panx1",0.330967512705475,FALSE
"Papd4_EndocardialCells","cyan","EndocardialCells","Papd4",0.463964683473006,FALSE
"Papd5_EndocardialCells","red","EndocardialCells","Papd5",0.530369329707992,FALSE
"Papd7_EndocardialCells","blue","EndocardialCells","Papd7",0.707572326907558,TRUE
"Papola_EndocardialCells","turquoise","EndocardialCells","Papola",0.334831084913518,FALSE
"Papolg_EndocardialCells","darkgreen","EndocardialCells","Papolg",0.439862367240821,FALSE
"Pappa_EndocardialCells","yellow","EndocardialCells","Pappa",0.261596392243533,FALSE
"Papss1_EndocardialCells","purple","EndocardialCells","Papss1",0.571537085762901,FALSE
"Paqr3_EndocardialCells","purple","EndocardialCells","Paqr3",0.409197154025532,FALSE
"Paqr4_EndocardialCells","darkred","EndocardialCells","Paqr4",0.79263051704315,TRUE
"Paqr7_EndocardialCells","blue","EndocardialCells","Paqr7",0.639268050294207,FALSE
"Pard3b_EndocardialCells","brown","EndocardialCells","Pard3b",0.393198167194863,FALSE
"Pard6a_EndocardialCells","blue","EndocardialCells","Pard6a",0.645870271457142,FALSE
"Pard6g_EndocardialCells","purple","EndocardialCells","Pard6g",0.484698246977864,FALSE
"Parl_EndocardialCells","red","EndocardialCells","Parl",0.124409914092854,FALSE
"Parn_EndocardialCells","purple","EndocardialCells","Parn",0.647383398741868,FALSE
"Parp10_EndocardialCells","yellow","EndocardialCells","Parp10",0.234403929010895,FALSE
"Parp11_EndocardialCells","darkred","EndocardialCells","Parp11",0.551686090457273,FALSE
"Parp12_EndocardialCells","cyan","EndocardialCells","Parp12",0.563857609179191,FALSE
"Parp14_EndocardialCells","brown","EndocardialCells","Parp14",0.417925792825635,FALSE
"Parp2_EndocardialCells","red","EndocardialCells","Parp2",0.651731223413993,FALSE
"Parp3_EndocardialCells","blue","EndocardialCells","Parp3",0.500673868645767,FALSE
"Parp4_EndocardialCells","red","EndocardialCells","Parp4",0.616152705879979,FALSE
"Parp6_EndocardialCells","blue","EndocardialCells","Parp6",0.580993229318828,FALSE
"Parp8_EndocardialCells","purple","EndocardialCells","Parp8",0.580659853443984,FALSE
"Pars2_EndocardialCells","purple","EndocardialCells","Pars2",0.62077521295317,FALSE
"Parva_EndocardialCells","blue","EndocardialCells","Parva",0.45287109850381,FALSE
"Parvb_EndocardialCells","blue","EndocardialCells","Parvb",0.487028431909906,FALSE
"Parvg_EndocardialCells","darkolivegreen","EndocardialCells","Parvg",0.232303824086176,FALSE
"Patl1_EndocardialCells","red","EndocardialCells","Patl1",0.43407592755576,FALSE
"Patz1_EndocardialCells","salmon","EndocardialCells","Patz1",0.0799394856337226,FALSE
"Pawr_EndocardialCells","darkred","EndocardialCells","Pawr",0.364325335909205,FALSE
"Paxip1_EndocardialCells","blue","EndocardialCells","Paxip1",0.685866692376024,FALSE
"Pbk_EndocardialCells","darkorange","EndocardialCells","Pbk",0.229086164710159,FALSE
"Pbx1_EndocardialCells","turquoise","EndocardialCells","Pbx1",0.259149987443388,FALSE
"Pbx2_EndocardialCells","lightcyan","EndocardialCells","Pbx2",0.31380387357961,FALSE
"Pbx3_EndocardialCells","blue","EndocardialCells","Pbx3",0.415867588733148,FALSE
"Pcbd1_EndocardialCells","yellow","EndocardialCells","Pcbd1",0.659121698366678,TRUE
"Pcbp1_EndocardialCells","lightgreen","EndocardialCells","Pcbp1",0.277366793706801,FALSE
"Pcbp2_EndocardialCells","brown","EndocardialCells","Pcbp2",0.546840439568356,FALSE
"Pcca_EndocardialCells","blue","EndocardialCells","Pcca",0.648970846644731,FALSE
"Pccb_EndocardialCells","pink","EndocardialCells","Pccb",0.282692316895698,FALSE
"Pcdh1_EndocardialCells","blue","EndocardialCells","Pcdh1",0.557466595109698,FALSE
"Pcdh17_EndocardialCells","magenta","EndocardialCells","Pcdh17",0.0378147519578763,FALSE
"Pcdh19_EndocardialCells","darkorange","EndocardialCells","Pcdh19",0.265015587343128,FALSE
"Pcdhb10_EndocardialCells","purple","EndocardialCells","Pcdhb10",0.464477488568738,FALSE
"Pcdhb14_EndocardialCells","cyan","EndocardialCells","Pcdhb14",0.398463479697211,FALSE
"Pcdhb17_EndocardialCells","red","EndocardialCells","Pcdhb17",0.666425921870228,FALSE
"Pcdhb20_EndocardialCells","purple","EndocardialCells","Pcdhb20",0.498232129192834,FALSE
"Pcdhb21_EndocardialCells","darkorange","EndocardialCells","Pcdhb21",0.232706076423666,FALSE
"Pcdhb22_EndocardialCells","blue","EndocardialCells","Pcdhb22",0.49574801630987,FALSE
"Pcdhb5_EndocardialCells","brown","EndocardialCells","Pcdhb5",0.677785654318485,FALSE
"Pcdhb7_EndocardialCells","blue","EndocardialCells","Pcdhb7",0.656614202356791,FALSE
"Pcdhb9_EndocardialCells","red","EndocardialCells","Pcdhb9",0.576652877013008,FALSE
"Pcdhga2_EndocardialCells","purple","EndocardialCells","Pcdhga2",0.509766142530345,FALSE
"Pcdhga3_EndocardialCells","saddlebrown","EndocardialCells","Pcdhga3",0.0800307362607738,FALSE
"Pcdhga8_EndocardialCells","greenyellow","EndocardialCells","Pcdhga8",0.293172567684903,FALSE
"Pcdhga9_EndocardialCells","yellow","EndocardialCells","Pcdhga9",0.192600613038926,FALSE
"Pcdhgb4_EndocardialCells","midnightblue","EndocardialCells","Pcdhgb4",0.328516066627742,FALSE
"Pcdhgb5_EndocardialCells","yellow","EndocardialCells","Pcdhgb5",0.326745246008616,FALSE
"Pcdhgb7_EndocardialCells","midnightblue","EndocardialCells","Pcdhgb7",0.303342153595634,FALSE
